NAME,AXL+SIGLEC6+ dendritic cell,Acinar cell,Adenocarcinoma stem-like cell,Adipocyte,Adipocyte progenitor cell,Alpha cell (α cell),Alveolar cell Type 1,Alveolar cell Type 2,Alveolar epithelial cell Type 2,Alveolar macrophage,Alveolar type II (ATII) cell,Astrocyte,B cell,Basal cell,Basophil,Beta cell(β cell),Brush cell (Tuft cell),CD14+ monocyte,CD141+CLEC9A+ dendritic cell,CD1C+_A dendritic cell,CD1C+_B dendritic cell,CD1C-CD141- dendritic cell,CD4+ T cell,CD8+ T cell,Cancer cell,Cancer stem cell,Cancer-associated fibroblast,Capillary cell,Cardiomyocyte,Cholangiocyte,Ciliated cell,Ciliated epithelial cell,Circulating fetal cell,Classical monocyte,Club cell (Clara cell),Connecting tubular cell,Conventional dendritic cell 2b(cDC2b),Cytotoxic CD4+ T cell,Cytotoxic T cell,DCLK1+ progenitor cell,Dendritic cell,Descending thin limb of LOH cell,Ductal cell,Effector CD8+ memory T (Tem) cell,Embryonic stem cell,Endothelial cell,Enterocyte progenitor cell,Enteroendocrine cell,Eosinophil,Epiblast cell,Epithelial cell,Epithelial progenitor cell,Epithelial-mesenchymal cell,Excitatory neuron,Exhausted CD4+ T cell,Exhausted CD8+ T cell,Exhausted T(Tex) cell,FGFR1HighNME5- epithelial cell,Fibroblast,Fibrocartilage chondrocyte,Follicular B cell,Germinal center B cell,Glial cell,Glomerular endothelial cell,Goblet cell,Gonadal endothelial cell,Gonadal mitotic phase fetal germ cell,Granulocyte-monocyte progenitor,Granulosa cell,Hematopoietic cell,Hematopoietic progenitor cell,Hematopoietic stem cell,Hepatic stellate cell,Hepatocyte,Homeostatic chondrocyte,Idiopathic pulmonary fibrosis myofibroblast,Immature B cell,Immature dendritic cell,Immune cell,Interneuron,Interstitial cell,Ionocyte cell,LGR5+ stem cell,Lake et al.Science.Ex4,Lake et al.Science.Ex6,Lake et al.Science.Ex8,Leukocyte,Leydig precursor cell,Limbal stem cell,Liver bud hepatic cell,Luminal cell,Luminal epithelial cell,Luminal progenitor cell,Lung epithelial cell,Lymphatic endothelial cell,Lymphocyte,Lymphoid cell,Lymphoid-primed multipotent progenitor cell(LMPP),M1 macrophage,M2 macrophage,MKI67+ progenitor cell,Macrophage,Mast cell,Megakaryocyte,Meiotic prophase fetal germ cell,Melanocyte,Memory B cell,Memory CD4+ T cell,Memory CD8+ T cell,Memory T cell,Mesangial cell,Mesenchymal cell,Mesenchymal stem cell,Mesenchymal stromal cell,Mesothelial cell,Microglial cell,Mitotic arrest phase fetal germ cell,Mitotic fetal germ cell,Monocyte-derived macrophage,Mononuclear phagocyte,Morula cell (Blastomere),Mucosal-associated invariant T cell,Multilymphoid progenitor cell,Mural cell,Myeloid cell,Myeloid dendritic cell,Myeloid derived suppressor cell (MDSC),Myoblast,Myofibroblast,Naive B cell,Naive CD4+ T cell,Naive CD8+ T cell,Natural killer T(NKT) cell,Natural killer cell,Natural regulatory T cell,Nephron epithelial cell,Nephron progenitor cell,Neural progenitor cell,Neural stem cell,Neuroendocrine cell,Neuron,Neutrophil,Oligodendrocyte,Oligodendrocyte precursor cell,Oligodendrocyte progenitor cell,Oocyte,Oogenesis phase fetal germ cell,Osteoblast,Osteocyte,PROCR+ progenitor cell,Pan-endothelial cell,Pancreatic polypeptide cell,Paneth cell,Pelvic epithelial cell,Pericyte,disease_ontology_label
adjpvalog.V799,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,0.36011958,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.045282552,-0.000144262,-0.000144262,-0.000144262,0.004189894,1.547509991,0.002743728,0.330791775,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,2.21692057,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.01435385,2.113410835,-0.000144262,1.203900672,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.954277464,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.132261648,-0.000144262,0.97965782,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.57260837,-0.000144262,-0.000144262,0.007086582,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.57260837,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.357714317,2.57260837,0.680150883,-0.000144262,-0.000144262,1.123119663,0.584025054,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,2.380070576,-0.000144262,-0.000144262,0.459774299,0.184260638,-0.000144262,1.634419434,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.040823363,-0.000144262,1.449690321,-0.000144262,-0.000144262,-0.000144262,1.002599191,-0.000144262,1.085894763,0.054242492,-0.000144262,2.395169563,-0.000144262,-0.000144262,-0.000144262,0.123276793,-0.000144262,-0.000144262,0.54561351,0.666347285,-0.000144262,-0.000144262,0.043794624,0.079935415,0.102991974,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.666118341,-0.000144262,1.046623001,COVID-19
adjpvalog.V800,0.092186375,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.271600541,0.00129901,-0.000144262,2.005203073,0.069300504,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.81400663,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.614624187,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.40908665,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.449296304,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.021657911,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.131155226,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.736484776,1.926316846,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.888701547,0.810713093,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.045282552,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.835986111,-0.000144262,-0.000144262,Control
adjpvalog.V801,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,0.040823363,2.292651913,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.473129914,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.234295535,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.94036784,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.642954787,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.436158521,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,2.642954787,-0.000144262,-0.000144262,0.407172245,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.899156876,0.031946122,-0.000144262,1.485599961,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.770781258,0.027527902,2.151362038,2.457197173,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.818324939,-0.000144262,-0.000144262,-0.000144262,0.082988416,-0.000144262,0.00853711,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.285600603,-0.000144262,-0.000144262,COVID-19
adjpvalog.V802,0.005637511,1.55173334,-0.000144262,3.033864895,2.987359819,0.090649304,-0.000144262,-0.000144262,-0.000144262,2.642954787,-0.000144262,0.040823363,-0.000144262,1.092032594,-0.000144262,0.026058164,0.034899138,0.56043005,0.005637511,1.361787115,0.80818471,0.117004878,0.002743728,1.888434455,0.020194138,0.092186375,1.872498781,1.217255964,2.825210107,-0.000144262,-0.000144262,0.988218141,0.132736089,1.403160246,0.701107119,-0.000144262,0.177718534,0.896737373,-0.000144262,2.88790042,1.835986111,0.625711661,-0.000144262,1.158107368,-0.000144262,0.002743728,1.264997807,9.828280761,1.391758487,1.893785704,0.894053788,-0.000144262,-0.000144262,1.058593159,-0.000144262,-0.000144262,-0.000144262,2.441438468,1.937325637,0.04826302,2.350338559,-0.000144262,1.15168253,2.09480316,0.465739144,0.012897465,-0.000144262,0.169582402,-0.000144262,-0.000144262,3.919205918,0.670933826,2.473129914,4.604717796,0.01435385,0.66177528,-0.000144262,-0.000144262,2.481162758,0.034899138,1.158107368,0.00129901,3.209561572,-0.000144262,1.6845497,0.61241688,-0.000144262,0.00853711,0.921116953,0.150240876,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.457197173,-0.000144262,0.788115598,2.425850039,0.803141199,0.354575011,0.760968637,0.682464378,2.0344558,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.03179863,1.213905532,1.061601281,0.314553165,0.393842075,0.388166635,-0.000144262,0.002743728,-0.000144262,0.36568554,0.120137428,0.00129901,-0.000144262,0.012897465,1.469529675,2.661090727,-0.000144262,1.254633573,-0.000144262,1.775465737,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.633971601,0.246224336,-0.000144262,0.017271039,0.069300504,1.414652832,0.01435385,1.123119663,1.116848429,-0.000144262,-0.000144262,0.180985878,-0.000144262,0.002743728,2.357714317,-0.000144262,2.755356454,0.039340025,-0.000144262,1.430120094,1.581648112,1.675304586,COVID-19
adjpvalog.V803,-0.000144262,-0.000144262,-0.000144262,1.119980638,0.641378686,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.438111805,-0.000144262,0.932085986,0.011442549,-0.000144262,0.099896392,0.753652723,0.39194778,-0.000144262,-0.000144262,1.135744509,0.015811707,0.2984953,0.72953086,0.171205962,2.230397502,-0.000144262,0.012897465,2.473129914,0.002743728,0.180985878,-0.000144262,-0.000144262,-0.000144262,0.424494032,-0.000144262,1.403160246,0.921116953,-0.000144262,-0.000144262,0.289650894,0.134318686,-0.000144262,0.805660751,5.869859865,-0.000144262,0.148640726,0.823421906,-0.000144262,0.541408012,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.573037552,0.657217718,0.023123171,1.164560947,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.147042349,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.731685387,4.752437003,-0.000144262,0.214072869,-0.000144262,-0.000144262,-0.000144262,0.101443353,0.049755566,0.00129901,-0.000144262,-0.000144262,2.942307133,3.537842952,-0.000144262,-0.000144262,0.332607399,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.076432432,-0.000144262,1.643405418,2.726424434,2.679457558,0.621266441,0.426431576,0.296722076,-0.000144262,0.009989098,2.418118536,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.321747769,0.305610073,0.028999139,0.009989098,0.910230691,-0.000144262,0.017271039,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.040823363,-0.000144262,1.920843793,-0.000144262,-0.000144262,-0.000144262,0.654944325,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.965220842,-0.000144262,-0.000144262,-0.000144262,0.009989098,0.420626733,-0.000144262,1.138918058,0.886032854,-0.000144262,3.554697058,0.082988416,-0.000144262,0.024589921,-0.000144262,-0.000144262,1.293005384,-0.000144262,-0.000144262,1.835986111,-0.000144262,0.778184772,Control
adjpvalog.V804,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,4.439089439,-0.000144262,0.01435385,-0.000144262,0.625711661,-0.000144262,-0.000144262,0.039340025,-0.000144262,0.004189894,-0.000144262,-0.000144262,0.043794624,-0.000144262,-0.000144262,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.504714171,-0.000144262,1.017125039,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.457593354,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.514367088,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.275437035,-0.000144262,0.627939418,0.20572971,-0.000144262,-0.000144262,2.522011892,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.172831351,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.01435385,-0.000144262,-0.000144262,0.347215245,0.00129901,-0.000144262,0.01435385,-0.000144262,2.589876022,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.046772016,1.138918058,0.677841092,-0.000144262,-0.000144262,0.140666491,-0.000144262,0.20572971,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.203568369,-0.000144262,-0.000144262,COVID-19
adjpvalog.V805,-0.000144262,0.748795977,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.71524899,0.023123171,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.026058164,5.49980982,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.514367088,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.166340754,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,-0.000144262,0.481767028,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00129901,-0.000144262,-0.000144262,1.430120094,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.011442549,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.139076919,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.677841092,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.007086582,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,Control
adjpvalog.V806,-0.000144262,2.10097909,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,13.28771238,-0.000144262,0.00129901,0.40335104,-0.000144262,0.616834875,0.021657911,-0.000144262,0.064766575,2.987359819,1.055591295,0.075367993,-0.000144262,2.402778732,0.057241547,0.057241547,0.132736089,0.888701547,-0.000144262,1.321567466,-0.000144262,0.985359053,-0.000144262,-0.000144262,1.025911272,-0.000144262,-0.000144262,0.463748121,-0.000144262,1.254633573,-0.000144262,-0.000144262,1.581648112,0.318145982,0.009989098,-0.000144262,2.661090727,-0.000144262,-0.000144262,-0.000144262,0.440067736,0.343549394,-0.000144262,1.835986111,-0.000144262,0.00129901,2.998846305,0.937601936,0.957075555,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.347031731,0.002743728,-0.000144262,0.495938999,-0.000144262,-0.000144262,-0.000144262,0.904818211,-0.000144262,5.102837037,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.061751852,-0.000144262,0.018731848,2.633971601,-0.000144262,-0.000144262,1.158107368,-0.000144262,-0.000144262,-0.000144262,0.005637511,1.434012959,-0.000144262,-0.000144262,13.28771238,-0.000144262,-0.000144262,-0.000144262,1.055591295,2.27858359,4.009262921,0.83882175,0.765866604,0.296722076,-0.000144262,0.004189894,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.180985878,0.224148769,-0.000144262,-0.000144262,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.058292691,0.054242492,-0.000144262,1.70792505,-0.000144262,-0.000144262,-0.000144262,0.483783092,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.335699215,-0.000144262,-0.000144262,-0.000144262,0.166340754,-0.000144262,0.023123171,0.859613968,1.142098604,-0.000144262,-0.000144262,0.126423006,0.11544115,0.043794624,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.410811789,2.726424434,1.426237704,1.543298969,COVID-19
adjpvalog.V807,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.119667111,-0.000144262,0.066276302,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,5.259806383,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.261707737,-0.000144262,-0.000144262,1.820616346,-0.000144262,-0.000144262,0.258252592,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.39953993,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.616171313,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.09480316,2.57260837,-0.000144262,-0.000144262,1.107492397,-0.000144262,0.438111805,0.012897465,-0.000144262,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.823421906,-0.000144262,0.169582402,-0.000144262,-0.000144262,0.131155226,-0.000144262,0.03785821,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.350338559,0.15344651,-0.000144262,1.289474558,-0.000144262,-0.000144262,-0.000144262,0.03785821,-0.000144262,0.921116953,0.043794624,1.612196335,2.538680998,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.643630786,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.021657911,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.058292691,-0.000144262,0.307394262,COVID-19
adjpvalog.V808,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.625711661,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.698061233,-0.000144262,-0.000144262,2.335699215,0.00853711,0.164722657,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.589876022,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.61241688,2.866699524,-0.000144262,2.210229023,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.601430724,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.571750389,-0.000144262,1.317966129,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.01435385,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.688729409,-0.000144262,-0.000144262,0.002743728,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.909417524,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.688729409,2.707453812,2.271600541,2.058292691,-0.000144262,1.282438723,0.345381155,0.520562467,-0.000144262,0.011442549,-0.000144262,-0.000144262,0.780661077,2.522011892,0.836243667,-0.000144262,0.169582402,-0.000144262,-0.000144262,2.726424434,-0.000144262,0.015811707,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.285600603,0.012897465,-0.000144262,1.755843604,-0.000144262,-0.000144262,-0.000144262,1.453636426,-0.000144262,0.067787611,-0.000144262,2.292651913,2.581216361,-0.000144262,-0.000144262,-0.000144262,0.189186758,-0.000144262,-0.000144262,0.982505621,0.854387753,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.024589921,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.357714317,-0.000144262,1.717382279,COVID-19
adjpvalog.V809,-0.000144262,1.079782934,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,13.28771238,-0.000144262,13.28771238,0.004189894,0.002743728,0.143850898,-0.000144262,0.158268357,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.00853711,-0.000144262,-0.000144262,0.005637511,0.027527902,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.425850039,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.999423037,1.883102982,-0.000144262,0.487823691,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.455811393,0.841404448,-0.000144262,-0.000144262,1.770535127,-0.000144262,-0.000144262,-0.000144262,1.731685387,0.701107119,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.357714317,0.012897465,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,3.08191913,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.005637511,5.435963338,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,13.28771238,-0.000144262,-0.000144262,-0.000144262,3.010424979,-0.000144262,-0.000144262,0.973979029,0.273866327,0.246224336,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.009989098,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.026058164,-0.000144262,-0.000144262,-0.000144262,-0.000144262,-0.000144262,0.020194138,-0.000144262,1.937325637,-0.000144262,-0.000144262,-0.000144262,0.25997913,-0.000144262,-0.000144262,-0.000144262,-0.000144262,2.125950636,-0.000144262,-0.000144262,-0.000144262,0.124849042,-0.000144262,-0.000144262,0.923851403,0.751222306,-0.000144262,-0.000144262,0.009989098,0.237693711,0.03785821,-0.000144262,-0.000144262,-0.000144262,-0.000144262,1.485599961,1.867225767,-0.000144262,1.296544873,Control
